mnis_id,given_name,family_name,display_name,party_mnis_id,party_name,party_membership_start_date,party_membership_end_date
2420,Samuel,Silkin,Lord Silkin of Dulwich,15,Labour,1900-01-01,NA
705,James,Sillars,Jim Sillars,29,Scottish National Party,1988-11-10,NA
1173,Julius,Silverman,Julius Silverman,15,Labour,1945-07-05,NA
1342,Frederick,Silvester,Fred Silvester,4,Conservative,1900-01-01,NA
1693,Charles,Simeons,Charles  Simeons,4,Conservative,1900-01-01,NA
1391,Siôn,Simon,Mr Siôn Simon,15,Labour,2001-06-07,NA
365,Alan,Simpson,Alan Simpson,15,Labour,1992-04-09,NA
1597,Thomas David,Simpson,David Simpson,7,Democratic Unionist Party,2017-06-08,2019-11-06
126,Keith,Simpson,Mr Keith Simpson,4,Conservative,2017-06-08,2019-11-06
1188,Roger,Sims,Sir Roger Sims,4,Conservative,1900-01-01,NA
1179,Trevor,Skeet,Sir Trevor Skeet,4,Conservative,1900-01-01,NA
4021,Christopher,Skidmore,Chris Skidmore,4,Conservative,2017-06-08,2019-11-06
325,Dennis,Skinner,Mr Dennis Skinner,15,Labour,2017-06-08,2019-11-06
1516,Andrew,Slaughter,Andy Slaughter,15,Labour,2017-06-08,2019-11-06
4508,Ruth,Smeeth,Ruth Smeeth,15,Labour,2017-06-08,2019-11-06
564,John,Smith,Mr John Smith,15,Labour,1900-01-01,NA
1245,Timothy,Smith,Timothy Smith,4,Conservative,1900-01-01,NA
1267,Dudley,Smith,Sir Dudley Smith,4,Conservative,1959-10-08,NA
681,John,Smith,John Smith,15,Labour,1989-05-04,NA
541,Llewellyn,Smith,Llew Smith,15,Labour,1992-04-09,NA
471,Geraldine,Smith,Geraldine Smith,15,Labour,1997-05-01,NA
269,Jacqueline,Smith,Jacqui Smith,15,Labour,1997-05-01,NA
4170,Angela,Smith,Baroness Smith of Basildon,15,Labour,1997-05-01,NA
4170,Angela,Smith,Baroness Smith of Basildon,15,Labour,2010-07-07,NA
1564,Angela,Smith,Angela Smith,15,Labour,2017-06-08,2019-02-18
4436,Catherine,Smith,Cat Smith,15,Labour,2017-06-08,2019-11-06
1609,Chloe,Smith,Chloe Smith,4,Conservative,2017-06-08,2019-11-06
4609,Eleanor,Smith,Eleanor Smith,15,Labour,2017-06-08,2019-11-06
3960,Henry,Smith,Henry Smith,4,Conservative,2017-06-08,2019-11-06
4456,Jeffrey,Smith,Jeff Smith,15,Labour,2017-06-08,2019-11-06
4118,Julian,Smith,Julian Smith,4,Conservative,2017-06-08,2019-11-06
4648,Laura,Smith,Laura Smith,15,Labour,2017-06-08,2019-11-06
3928,Nicholas,Smith,Nick Smith,15,Labour,2017-06-08,2019-11-06
4042,Owen,Smith,Owen Smith,15,Labour,2017-06-08,2019-11-06
4478,Royston,Smith,Royston Smith,4,Conservative,2017-06-08,2019-11-06
644,William,Smyth,The Rev Martin Smyth,38,Ulster Unionist Party,2004-01-09,NA
4444,Karin,Smyth,Karin Smyth,15,Labour,2017-06-08,2019-11-06
319,Peter,Snape,Lord Snape,15,Labour,2004-06-09,NA
1574,Anne,Snelgrove,Anne Snelgrove,15,Labour,2005-05-05,NA
4595,Gareth,Snell,Gareth Snell,15,Labour,2017-06-08,2019-11-06
116,Nicholas,Soames,Sir Nicholas Soames,4,Conservative,2017-06-08,2019-09-04
4658,Alexander,Sobel,Alex Sobel,15,Labour,2017-06-08,2019-11-06
160,Clive,Soley,Lord Soley,15,Labour,2005-06-29,NA
3938,Anna,Soubry,Anna Soubry,4,Conservative,2017-06-08,2019-02-20
1592,Peter,Soulsby,Sir Peter Soulsby,15,Labour,2005-05-05,NA
433,Helen,Southworth,Helen Southworth,15,Labour,1997-05-01,NA
945,Nigel,Spearing,Nigel Spearing,15,Labour,1900-01-01,NA
1234,Herbert,Speed,Sir Keith Speed,4,Conservative,1900-01-01,NA
318,John,Spellar,John Spellar,15,Labour,2017-06-08,2019-11-06
312,Caroline,Spelman,Dame Caroline Spelman,4,Conservative,2017-06-08,2019-11-06
1363,John,Spence,John Spence,4,Conservative,1900-01-01,NA
1155,Derek,Spencer,Sir Derek Spencer,4,Conservative,1983-06-09,NA
4055,Mark,Spencer,Mark Spencer,4,Conservative,2017-06-08,2019-11-06
270,William,Spicer,Lord Spicer,4,Conservative,2010-07-08,2019-05-29
1214,Robert,Spink,Bob Spink,8,Independent,2008-11-21,NA
1358,Leslie,Spriggs,Leslie Spriggs,15,Labour,1900-01-01,NA
139,Richard,Spring,Lord Risby,4,Conservative,2010-12-24,NA
1195,Robin,Squire,Mr Robin Squire,4,Conservative,1979-05-03,NA
102,Nicholas,St Aubyn,Mr Nick St Aubyn,4,Conservative,1997-05-01,NA
947,Keith,Stainton,Keith Stainton,4,Conservative,1900-01-01,NA
1180,Ivor,Stanbrook,Ivor Stanbrook,4,Conservative,1900-01-01,NA
19,Phyllis,Starkey,Dr Phyllis Starkey,15,Labour,1997-05-01,NA
4514,Keir,Starmer,Keir Starmer,15,Labour,2017-06-08,2019-11-06
949,David,Steel,Lord Steel of Aikwood,17,Liberal Democrat,1997-06-06,2019-03-18
239,Anthony,Steen,Mr Anthony Steen,4,Conservative,1974-02-28,NA
508,Gerald,Steinberg,Mr Gerry Steinberg,15,Labour,1987-06-11,NA
4239,Nicol,Stephen,Lord Stephen,17,Liberal Democrat,1900-01-01,NA
1169,Barrie,Stephen,Michael Stephen,4,Conservative,1992-04-09,NA
4239,Nicol,Stephen,Lord Stephen,17,Liberal Democrat,2011-02-02,NA
4463,Christopher,Stephens,Chris Stephens,29,Scottish National Party,2017-06-08,2019-11-06
4044,Andrew,Stephenson,Andrew Stephenson,4,Conservative,2017-06-08,2019-11-06
1275,Michael,Stern,Michael Stern,4,Conservative,1900-01-01,NA
1291,Lewis,Stevens,Lewis Stevens,4,Conservative,1900-01-01,NA
1322,Martin,Stevens,Martin Stevens,4,Conservative,1900-01-01,NA
4425,Joanna,Stevens,Jo Stevens,15,Labour,2017-06-08,2019-11-06
287,George,Stevenson,Mr George Stevenson,15,Labour,1992-04-09,NA
3942,Andrew,Stevenson,John Stevenson,4,Conservative,2017-06-08,2019-11-06
1239,John,Stewart,Allan Stewart,4,Conservative,1900-01-01,NA
1370,Donald,Stewart,Donald Stewart,29,Scottish National Party,1900-01-01,NA
619,David,Stewart,Mr David Stewart,15,Labour,1997-05-01,NA
444,Ian,Stewart,Ian Stewart,15,Labour,1997-05-01,NA
3919,Robert,Stewart,Bob Stewart,4,Conservative,2017-06-08,2019-11-06
4015,Iain,Stewart,Iain Stewart,4,Conservative,2017-06-08,2019-11-06
4137,Roderick,Stewart,Rory Stewart,4,Conservative,2017-06-08,2019-09-03
356,Paul,Stinchcombe,Mr Paul Stinchcombe,15,Labour,1997-05-01,NA
79,Howard,Stoate,Dr Howard Stoate,15,Labour,1997-05-01,NA
950,David,Stoddart,Lord Stoddart of Swindon,10,Independent Labour,2001-07-17,NA
1286,John,Stokes,Sir John Stokes,4,Conservative,1900-01-01,NA
4612,Jamie,Stone,Jamie Stone,17,Liberal Democrat,2017-06-08,2019-11-06
671,Roger,Stott,Roger Stott,15,Labour,1900-01-01,NA
724,John,Stradling Thomas,Sir John Stradling Thomas,4,Conservative,1900-01-01,NA
597,Gavin,Strang,Dr Gavin Strang,15,Labour,1970-06-18,NA
234,Gary,Streeter,Sir Gary Streeter,4,Conservative,2017-06-08,2019-11-06
4504,Wesley,Streeting,Wes Streeting,15,Labour,2017-06-08,2019-11-06
3935,Melvyn,Stride,Mel Stride,4,Conservative,2017-06-08,2019-11-06
449,Graham,Stringer,Graham Stringer,15,Labour,2017-06-08,2019-11-06
1482,Graham,Stuart,Graham Stuart,4,Conservative,2017-06-08,2019-11-06
445,Robert,Stunell,Lord Stunell,17,Liberal Democrat,2015-10-26,NA
4079,Julian,Sturdy,Julian Sturdy,4,Conservative,2017-06-08,2019-11-06
1694,Thomas,Stuttaford,Dr Thomas  Stuttaford,4,Conservative,1900-01-01,NA
951,Shirley,Summerskill,Dr Shirley Summerskill,15,Labour,1900-01-01,NA
1297,Hugo,Summerson,Hugo Summerson,4,Conservative,1900-01-01,NA
4483,Rishi,Sunak,Rishi Sunak,4,Conservative,2017-06-08,2019-11-06
1695,John,Sutcliffe,John  Sutcliffe,4,Conservative,1900-01-01,NA
55,Desmond,Swayne,Sir Desmond Swayne,4,Conservative,2017-06-08,2019-11-06
1264,Walter,Sweeney,Walter Sweeney,4,Conservative,1992-04-09,NA
4642,Paul,Sweeney,Mr Paul Sweeney,15,Labour,2017-06-08,2019-11-06
628,John,Swinney,Mr John Swinney,29,Scottish National Party,1997-05-01,NA
1513,Joanne,Swinson,Jo Swinson,17,Liberal Democrat,2017-06-08,2019-11-06
1408,Hugo,Swire,Sir Hugo Swire,4,Conservative,2017-06-08,2019-11-06
245,Robert,Syms,Sir Robert Syms,4,Conservative,2017-06-08,2019-11-06
1383,Mark,Tami,Mark Tami,15,Labour,2017-06-08,2019-11-06
1696,Dick,Taverne,Lord Taverne,17,Liberal Democrat,1996-02-05,NA
1056,Robert,Taylor,Robert Taylor,4,Conservative,1970-06-18,NA
313,John,Taylor,Mr John D. Taylor,4,Conservative,1983-06-09,NA
101,Ian,Taylor,Mr Ian Taylor,4,Conservative,1987-06-11,NA
42,Edward,Taylor,Sir Teddy Taylor,4,Conservative,1995-04-01,NA
505,Daria,Taylor,Ms Dari Taylor,15,Labour,1997-05-01,NA
1472,Richard,Taylor,Dr Richard Taylor,8,Independent,2001-06-07,NA
407,Winifred,Taylor,Baroness Taylor of Bolton,15,Labour,2005-06-13,NA
228,Matthew,Taylor,Lord Taylor of Goss Moor,17,Liberal Democrat,2010-07-16,NA
952,Norman,Tebbit,Lord Tebbit,4,Conservative,1992-07-09,NA
4430,Alison,Thewliss,Alison Thewliss,29,Scottish National Party,2017-06-08,2019-11-06
1301,Roger,Thomas,Dr Roger Thomas,15,Labour,1900-01-01,NA
1697,Ronald,Thomas,Ronald  Thomas,15,Labour,1900-01-01,NA
1345,Michael,Thomas,Mike Thomas,32,Social Democratic Party,1981-03-02,NA
532,Gareth,Thomas,Gareth Thomas,15,Labour,1997-05-01,NA
538,Simon,Thomas,Mr Simon Thomas,22,Plaid Cymru,2000-02-03,NA
4532,Derek,Thomas,Derek Thomas,4,Conservative,2017-06-08,2019-11-06
177,Gareth,Thomas,Gareth Thomas,15,Labour,2017-06-08,2019-11-06
4479,Nicklaus,Thomas-Symonds,Nick Thomas-Symonds,15,Labour,2017-06-08,2019-11-06
1276,Kenneth,Thomason,Roy Thomason,4,Conservative,1900-01-01,NA
1698,Alan,Thompson,Alan  Thompson,15,Labour,1900-01-01,NA
1699,George,Thompson,George  Thompson,29,Scottish National Party,1900-01-01,NA
1252,(Hugh),Thompson,Patrick Thompson,4,Conservative,1983-06-09,NA
4599,Ross,Thomson,Ross Thomson,4,Conservative,2017-06-08,2019-11-06
1536,Emily,Thornberry,Emily Thornberry,15,Labour,2017-06-08,2019-11-06
1289,Neil,Thorne,Sir Neil Thorne,4,Conservative,1900-01-01,NA
1235,George,Thornton,Sir Malcolm Thornton,4,Conservative,1979-05-03,NA
1700,Jeremy,Thorpe,Jeremy  Thorpe,16,Liberal,1900-01-01,NA
4447,Margaret,Throup,Maggie Throup,4,Conservative,2017-06-08,2019-11-06
1399,John,Thurso,Viscount Thurso,17,Liberal Democrat,2016-04-20,NA
163,Stephen,Timms,Stephen Timms,15,Labour,2017-06-08,2019-11-06
1361,James,Tinn,James Tinn,15,Labour,1900-01-01,NA
367,Simon,Tipping,Paddy Tipping,15,Labour,1992-04-09,NA
332,Mark,Todd,Mr Mark Todd,15,Labour,1997-05-01,NA
4487,Kelly,Tolhurst,Kelly Tolhurst,4,Conservative,2017-06-08,2019-11-06
1702,John,Tomlinson,Lord Tomlinson,15,Labour,1998-07-21,NA
4105,Justin,Tomlinson,Justin Tomlinson,4,Conservative,2017-06-08,2019-11-06
4497,Michael,Tomlinson-Mynors,Michael Tomlinson,4,Conservative,2017-06-08,2019-11-06
1703,Graham,Tope,Lord Tope,17,Liberal Democrat,1994-10-04,NA
1177,Thomas,Torney,Tom Torney,15,Labour,1900-01-01,NA
542,James,Touhig,Lord Touhig,15,Labour,2010-06-28,NA
371,John,Townend,Mr John Townend,4,Conservative,1979-05-03,NA
1260,Richard,Tracey,Richard Tracey,4,Conservative,1983-06-09,NA
4509,Craig,Tracey,Craig Tracey,4,Conservative,2017-06-08,2019-11-06
335,David,Tredinnick,David Tredinnick,4,Conservative,2017-06-08,2019-11-06
13,Michael,Trend,Mr Michael Trend,4,Conservative,1992-04-09,NA
4531,Anne-Marie,Trevelyan,Anne-Marie Trevelyan,4,Conservative,2017-06-08,2019-11-06
1704,Peter,Trew,Peter  Trew,4,Conservative,1900-01-01,NA
410,Jon,Trickett,Jon Trickett,15,Labour,2017-06-08,2019-11-06
658,William,Trimble,Lord Trimble,4,Conservative,2007-04-17,NA
955,David,Trippier,Sir David Trippier,4,Conservative,1900-01-01,NA
1263,Neville,Trotter,Sir Neville Trotter,4,Conservative,1974-02-28,NA
4097,Elizabeth,Truss,Elizabeth Truss,4,Conservative,2017-06-08,2019-11-06
421,Paul,Truswell,Mr Paul Truswell,15,Labour,1997-05-01,NA
1705,Christopher,Tugendhat,Lord Tugendhat,4,Conservative,1993-10-15,NA
4462,Thomas,Tugendhat,Tom Tugendhat,4,Conservative,2017-06-08,2019-11-06
4449,Anna,Turley,Anna Turley,15,Labour,2017-06-08,2019-11-06
1706,Colin,Turner,Sir Colin  Turner,4,Conservative,1900-01-01,NA
23,Desmond,Turner,Dr Desmond Turner,15,Labour,1997-05-01,NA
128,George,Turner,Dr George Turner,15,Labour,1997-05-01,NA
460,Neil,Turner,Mr Neil Turner,15,Labour,1999-09-23,NA
4030,Karl,Turner,Karl Turner,15,Labour,2017-06-08,2019-11-06
429,John,Twigg,Derek Twigg,15,Labour,2017-06-08,2019-11-06
167,Stephen,Twigg,Stephen Twigg,15,Labour,2017-06-08,2019-11-06
1240,Ian,Twinn,Dr Ian Twinn,4,Conservative,1900-01-01,NA
4618,Mary,Twist,Liz Twist,15,Labour,2017-06-08,2019-11-06
225,Paul,Tyler,Lord Tyler,17,Liberal Democrat,2005-06-15,NA
618,William,Tynan,Mr Bill Tynan,15,Labour,1999-09-23,NA
4460,Nusrat,Ul-Ghani,Ms Nusrat Ghani,4,Conservative,2017-06-08,2019-11-06
4128,Chuka,Umunna,Chuka Umunna,15,Labour,2017-06-08,2019-02-18
1329,Thomas,Urwin,Tom Urwin,15,Labour,1900-01-01,NA
1494,Katharine,Ussher,Kitty Ussher,15,Labour,2005-05-05,NA
1580,Edward,Vaizey,Mr Edward Vaizey,4,Conservative,2017-06-08,2019-09-04
1371,William,van Straubenzee,Sir William van Straubenzee,4,Conservative,1900-01-01,NA
1496,Shailesh,Vara,Mr Shailesh Vara,4,Conservative,2017-06-08,2019-11-06
1830,Eric,Varley,The Lord Varley,15,Labour,1900-01-01,NA
1255,Gerard,Vaughan,Sir Gerard Vaughan,4,Conservative,1970-06-18,NA
338,Keith,Vaz,Keith Vaz,15,Labour,2017-06-08,2019-11-06
4076,Valerie,Vaz,Valerie Vaz,15,Labour,2017-06-08,2019-11-06
3957,Martin,Vickers,Martin Vickers,4,Conservative,2017-06-08,2019-11-06
52,Peter,Viggers,Sir Peter Viggers,4,Conservative,1974-02-28,NA
1500,Theresa,Villiers,Theresa Villiers,4,Conservative,2017-06-08,2019-11-06
170,Rudolf,Vis,Dr Rudi Vis,15,Labour,1997-05-01,NA
1308,Edwin,Wainwright,Edwin Wainwright,15,Labour,1900-01-01,NA
956,Richard,Wainwright,Richard Wainwright,16,Liberal,1900-01-01,NA
1278,John,Wakeham,Lord Wakeham,4,Conservative,1992-04-24,NA
957,William,Waldegrave,Lord Waldegrave of North Hill,4,Conservative,1999-07-28,NA
1707,Brian,Walden,Brian  Walden,15,Labour,1900-01-01,NA
958,George,Walden,George Walden,4,Conservative,1900-01-01,NA
1708,Terry,Walker,Terry Walker,15,Labour,1900-01-01,NA
1262,William,Walker,Bill Walker,4,Conservative,1979-05-03,NA
1493,Charles,Walker,Sir Charles Walker,4,Conservative,2017-06-08,2019-11-06
4091,Robin,Walker,Mr Robin Walker,4,Conservative,2017-06-08,2019-11-06
4649,Thelma,Walker,Thelma Walker,15,Labour,2017-06-08,2019-11-06
4472,Holly,Walker-Lynch,Holly Lynch,15,Labour,2017-06-08,2019-11-06
1326,Derek,Walker-Smith,Sir Derek Walker-Smith,4,Conservative,1900-01-01,NA
1108,Patrick,Wall,Sir Patrick Wall,4,Conservative,1954-02-11,NA
720,Charles,Wall,Pat Wall,15,Labour,1987-06-11,NA
630,James,Wallace,Lord Wallace of Tankerness,17,Liberal Democrat,2007-10-17,NA
1539,Robert,Wallace,Mr Ben Wallace,4,Conservative,2017-06-08,2019-11-06
959,Gary,Waller,Gary Waller,4,Conservative,1900-01-01,NA
1298,Dennis,Walters,Sir Dennis Walters,4,Conservative,1900-01-01,NA
1570,Lynda,Waltho,Lynda Waltho,15,Labour,2005-05-05,NA
4526,David,Warburton,David Warburton,4,Conservative,2017-06-08,2019-11-06
1709,Christopher,Ward,Christopher  Ward,4,Conservative,1900-01-01,NA
1253,John,Ward,Sir John Ward,4,Conservative,1979-05-03,NA
73,Claire,Ward,Claire Ward,15,Labour,1997-05-01,NA
22,Charles,Wardle,Mr Charles Wardle,9,Independent Conservative,2001-04-11,NA
487,Robert,Wareing,Mr Robert N. Wareing,8,Independent,2007-09-16,NA
4361,Matthew,Warman,Matt Warman,4,Conservative,2017-06-08,2019-11-06
1288,Kenneth,Warren,Sir Kenneth Warren,4,Conservative,1900-01-01,NA
25,Nigel,Waterson,Mr Nigel Waterson,4,Conservative,1992-04-09,NA
4677,Giles,Watling,Giles Watling,4,Conservative,2017-06-08,2019-11-06
1352,John,Watson,John Watson,4,Conservative,1900-01-01,NA
1241,Michael,Watson,Lord Watson of Invergowrie,15,Labour,2012-10-31,NA
1463,Thomas,Watson,Tom Watson,15,Labour,2017-06-08,2019-11-06
1710,Hamish,Watt,Hamish Watt,29,Scottish National Party,1900-01-01,NA
489,Dave,Watts,Lord Watts,15,Labour,2015-10-23,NA
1331,Kenneth,Weetch,Ken Weetch,15,Labour,1900-01-01,NA
66,Petrie,Wells,Mr Bowen Wells,4,Conservative,1979-05-03,NA
574,Andrew,Welsh,Mr Andrew Welsh,29,Scottish National Party,1974-10-10,NA
4523,Catherine,West,Catherine West,15,Labour,2017-06-08,2019-11-06
4617,Matthew,Western,Matt Western,15,Labour,2017-06-08,2019-11-06
4527,Helen,Whately,Helen Whately,4,Conservative,2017-06-08,2019-11-06
1269,John,Wheeler,Sir John Wheeler,4,Conservative,1979-05-03,NA
4053,Heather,Wheeler,Mrs Heather Wheeler,4,Conservative,2017-06-08,2019-11-06
1711,Benjamin,Whitaker,Benjamin  Whitaker,15,Labour,1900-01-01,NA
1299,Frank,White,Frank White,15,Labour,1900-01-01,NA
1318,James,White,James White,15,Labour,1900-01-01,NA
20,Brian,White,Brian White,15,Labour,1997-05-01,NA
62,Alan,Whitehead,Dr Alan Whitehead,15,Labour,2017-06-08,2019-11-06
1722,William,Whitelaw,The Viscount Whitelaw,4,Conservative,1900-01-01,NA
1379,John,Whitfield,John Whitfield,4,Conservative,1900-01-01,NA
4626,Martin,Whitfield,Martin Whitfield,15,Labour,2017-06-08,2019-11-06
4385,Philippa,Whitford,Dr Philippa Whitford,29,Scottish National Party,2017-06-08,2019-11-06
961,William,Whitlock,William Whitlock,15,Labour,1900-01-01,NA
3940,Craig,Whittaker,Craig Whittaker,4,Conservative,2017-06-08,2019-11-06
39,John,Whittingdale,Mr John Whittingdale,4,Conservative,2017-06-08,2019-11-06
1311,Keith,Wickenden,Keith Wickenden,4,Conservative,1900-01-01,NA
85,Ann,Widdecombe,Miss Ann Widdecombe,4,Conservative,1987-06-11,NA
1428,William,Wiggin,Bill Wiggin,4,Conservative,2017-06-08,2019-11-06
547,Dafydd,Wigley,Lord Wigley,22,Plaid Cymru,2011-01-19,NA
202,John,Wilkinson,Mr John Wilkinson,4,Conservative,1995-04-01,NA
53,David,Willetts,Lord Willetts,4,Conservative,2015-10-16,NA
1360,Frederick,Willey,Frederick Willey,15,Labour,1900-01-01,NA
1712,Alan,Williams,Alan Williams,15,Labour,1900-01-01,NA
1344,David,Williams,Delwyn Williams,4,Conservative,1900-01-01,NA
1079,William,Williams,Sir Thomas Williams,15,Labour,1949-02-24,NA
536,Alan,Williams,Dr Alan Williams,15,Labour,1987-06-11,NA
548,Betty,Williams,Mrs Betty Williams,15,Labour,1997-05-01,NA
1397,Hywel,Williams,Hywel Williams,22,Plaid Cymru,2017-06-08,2019-11-06
4666,Paul,Williams,Dr Paul Williams,15,Labour,2017-06-08,2019-11-06
3976,Christopher,Williamson,Chris Williamson,15,Labour,2017-06-08,2019-02-27
4108,Gavin,Williamson,Gavin Williamson,4,Conservative,2017-06-08,2019-11-06
4151,George,Willis,Lord Willis of Knaresborough,17,Liberal Democrat,1997-05-01,NA
4151,George,Willis,Lord Willis of Knaresborough,17,Liberal Democrat,2010-06-18,NA
260,Michael,Wills,Lord Wills,15,Labour,2010-07-10,NA
107,David,Wilshire,Mr David Wilshire,4,Conservative,1987-06-11,NA
1314,Robert,Wilson,Gordon Wilson,29,Scottish National Party,1900-01-01,NA
1307,William,Wilson,William Wilson,15,Labour,1900-01-01,NA
1016,James,Wilson,Sir Harold Wilson,15,Labour,1945-07-05,NA
585,Brian,Wilson,Mr Brian Wilson,15,Labour,1987-06-11,NA
1603,Philip,Wilson,Phil Wilson,15,Labour,2017-06-08,2019-11-06
1593,Samuel,Wilson,Sammy Wilson,7,Democratic Unionist Party,2017-06-08,2019-11-06
430,Nicholas,Winterton,Sir Nicholas Winterton,4,Conservative,1971-09-30,NA
425,Jane,Winterton,Ann Winterton,4,Conservative,2004-03-31,NA
390,Rosalie,Winterton,Dame Rosie Winterton,15,Labour,2017-06-08,2019-11-06
660,Audrey,Wise,Mrs Audrey Wise,15,Labour,1900-01-01,NA
1440,Peter,Wishart,Pete Wishart,29,Scottish National Party,2017-06-08,2019-11-06
962,Geoffrey,Wolfson,Mark Wolfson,4,Conservative,1900-01-01,NA
1156,Timothy,Wood,Timothy Wood,4,Conservative,1983-06-09,NA
4384,Michael,Wood,Mike Wood,4,Conservative,2017-06-08,2019-11-06
963,Michael,Woodcock,Mike Woodcock,4,Conservative,1900-01-01,NA
3917,John,Woodcock,John Woodcock,8,Independent,2018-04-30,2019-11-06
453,Phillip,Woolas,Mr Phil Woolas,15,Labour,1997-05-01,NA
964,Kenneth,Woolmer,Lord Woolmer of Leeds,15,Labour,1999-08-03,2020-05-26
581,William,Worthington,Tony Worthington,15,Labour,1987-06-11,NA
4429,William,Wragg,Mr William Wragg,4,Conservative,2017-06-08,2019-11-06
606,James,Wray,Mr Jimmy Wray,15,Labour,1987-06-11,NA
965,Ian,Wrigglesworth,Lord Wrigglesworth,17,Liberal Democrat,1988-03-03,NA
976,Sheila,Wright,Mrs Sheila Wright,15,Labour,1900-01-01,NA
279,Anthony,Wright,Dr Tony Wright,15,Labour,1992-04-09,NA
125,Anthony,Wright,Mr Anthony Wright,15,Labour,1997-05-01,NA
1560,Jeremy,Wright,Jeremy Wright,4,Conservative,2017-06-08,2019-11-06
89,Derek,Wyatt,Derek Wyatt,15,Labour,1997-05-01,NA
4598,Mohammad,Yasin,Mohammad Yasin,15,Labour,2017-06-08,2019-11-06
1714,William,Yates,William  Yates,4,Conservative,1900-01-01,NA
967,David,Young,David Young,15,Labour,1900-01-01,NA
57,George,Young,Lord Young of Cookham,4,Conservative,2015-09-29,NA
969,George,Younger,Sir George Younger,4,Conservative,1964-04-01,NA
1460,Richard,Younger-Ross,Richard Younger-Ross,17,Liberal Democrat,2001-06-07,NA
4113,Nadhim,Zahawi,Nadhim Zahawi,4,Conservative,2017-06-08,2019-11-06
4382,Daniel,Zeichner,Daniel Zeichner,15,Labour,2017-06-08,2019-11-06
